#<  mass                     float64
#<  body                     float64
#<  temp                     float64
#<  x                        float64
#<  y                        float64
#<  z                        float64
#<  vx                       float64
#<  vy                       float64
#<  vz                       float64
   4452.782891   11020600.000000   0.000000   102678900000.000000   -492666000000.000000   22786127454.347935   -0.000000   -0.000000   0.000000
   4368.915276   11234900.000000   0.000000   -248933700000.000000   420606000000.000000   5881823495.549558   0.000000   0.000000   0.000000
   4056.051115   9333320.000000   0.000000   -417519000000.000000   60345300000.000000   11681624947.538731   0.000000   0.000000   0.000000
   3167.764701   9594350.000000   0.000000   534243000000.000000   -167125500000.000000   -735239043.486155   -0.000000   -0.000000   -0.000000
   3428.522148   10407100.000000   0.000000   259140600000.000000   319455000000.000000   -2020373825.682587   0.000000   -0.000000   -0.000000
   2826.949398   8548900.000000   0.000000   329439000000.000000   384069000000.000000   -2105545259.641043   0.000000   -0.000000   -0.000000
   3809.767158   8970040.000000   0.000000   118115400000.000000   125344800000.000000   -5072673312.964897   0.000000   -0.000000   -0.000000
   4080.185055   11496800.000000   0.000000   -521118000000.000000   -41580600000.000000   53511650859.491501   -0.000000   0.000000   0.000000
   3080.411200   10337900.000000   0.000000   -241853100000.000000   -282199500000.000000   -9689907819.807173   -0.000000   0.000000   -0.000000
   6080.930144   9980750.000000   0.000000   -128973300000.000000   472983000000.000000   15556284741.135069   0.000000   0.000000   0.000000
   3273.848953   10080200.000000   0.000000   -443340000000.000000   321996000000.000000   -10758913619.257591   0.000000   0.000000   -0.000000
   2400.498142   9349940.000000   0.000000   197736000000.000000   -525138000000.000000   -20480697243.981956   -0.000000   -0.000000   -0.000000
   3562.801866   8709270.000000   0.000000   -159203700000.000000   -25963140000.000000   6160728897.285151   -0.000000   0.000000   0.000000
   4152.415961   9076640.000000   0.000000   221246400000.000000   -183543600000.000000   -25215578851.487331   -0.000000   -0.000000   -0.000000
   2998.743071   8692510.000000   0.000000   -144951900000.000000   39684000000.000000   3318137390.355104   0.000000   0.000000   0.000000
   4441.562866   9214840.000000   0.000000   430908000000.000000   -305889000000.000000   -13452379648.099165   -0.000000   -0.000000   -0.000000
   4026.365149   9300000.000000   0.000000   -342927000000.000000   342855000000.000000   27979450198.817440   0.000000   0.000000   0.000000
   4798.277759   10037600.000000   0.000000   -136171800000.000000   -27163560000.000000   16574645685.123846   -0.000000   0.000000   0.000000
   3924.285743   9812910.000000   0.000000   422121000000.000000   -197541600000.000000   -5986570248.928091   -0.000000   -0.000000   -0.000000
   4549.098969   9352880.000000   0.000000   -185301600000.000000   -223003200000.000000   -1907240267.128270   -0.000000   0.000000   -0.000000
   4235.278787   10563600.000000   0.000000   -504195000000.000000   200059800000.000000   33229808169.801666   0.000000   0.000000   0.000000
   2252.682873   10987600.000000   0.000000   72710700000.000000   543981000000.000000   11196990089.261982   0.000000   -0.000000   0.000000
   4424.894886   9551080.000000   0.000000   387249000000.000000   -109916400000.000000   -2620929572.141158   -0.000000   -0.000000   -0.000000
   4551.701382   10471900.000000   0.000000   -523065000000.000000   209620800000.000000   39219406584.409576   0.000000   0.000000   0.000000
   5033.906257   9695310.000000   0.000000   -224937600000.000000   -509853000000.000000   2102768763.679120   -0.000000   0.000000   0.000000
   4253.684609   9947470.000000   0.000000   533922000000.000000   -174332700000.000000   -1570138646.836601   -0.000000   -0.000000   -0.000000
   3297.738432   8942980.000000   0.000000   -207453000000.000000   -253205700000.000000   16945193960.856594   -0.000000   0.000000   0.000000
   3449.804968   10358800.000000   0.000000   59360700000.000000   -260912400000.000000   17265021143.172729   -0.000000   -0.000000   0.000000
   3232.364039   9841100.000000   0.000000   96753900000.000000   233327400000.000000   24232898719.835964   0.000000   -0.000000   0.000000
   3818.931097   10169300.000000   0.000000   268964400000.000000   485775000000.000000   -14188019947.106318   0.000000   -0.000000   -0.000000
   4898.740035   8809510.000000   0.000000   -484806000000.000000   14647530000.000000   5504158905.199077   0.000000   0.000000   0.000000
   4673.751831   11454300.000000   0.000000   -122284200000.000000   -278244900000.000000   -7260290834.818883   -0.000000   0.000000   -0.000000
   3399.369976   10749300.000000   0.000000   -63200100000.000000   222690900000.000000   -13605375980.523121   0.000000   0.000000   -0.000000
   3666.780897   10253500.000000   0.000000   271529700000.000000   385383000000.000000   -10014670844.696669   0.000000   -0.000000   -0.000000
   3194.187015   8876420.000000   0.000000   245665800000.000000   409614000000.000000   43132082181.753632   0.000000   -0.000000   0.000000
   3750.774139   8723590.000000   0.000000   350382000000.000000   119968800000.000000   -7579670868.662299   0.000000   -0.000000   -0.000000
   3491.590264   9028630.000000   0.000000   138389700000.000000   -450915000000.000000   -16598401249.868174   -0.000000   -0.000000   -0.000000
   2126.336392   10469700.000000   0.000000   -310968000000.000000   -371760000000.000000   -4018628884.851735   -0.000000   0.000000   -0.000000
   4165.696291   8780440.000000   0.000000   -156315600000.000000   -19693740000.000000   -6963888837.258851   -0.000000   0.000000   -0.000000
   5692.372708   8709720.000000   0.000000   -498252000000.000000   123977400000.000000   6278556697.186910   0.000000   0.000000   0.000000
   4367.407645   10220000.000000   0.000000   185426700000.000000   62721900000.000000   -6659980110.793624   0.000000   -0.000000   -0.000000
   3797.169349   11500000.000000   0.000000   138507300000.000000   -115311600000.000000   1753132023.580797   -0.000000   -0.000000   0.000000
   4674.213712   11493400.000000   0.000000   105981300000.000000   -112718700000.000000   34973329318.129013   -0.000000   -0.000000   0.000000
   3374.414189   8512480.000000   0.000000   -171878400000.000000   -114597300000.000000   24911918451.622044   -0.000000   0.000000   0.000000
   4282.133670   8989390.000000   0.000000   437898000000.000000   -268103400000.000000   690639773.816505   -0.000000   -0.000000   0.000000
   2884.622914   9577290.000000   0.000000   -296400000000.000000   -160858800000.000000   -19147959557.687183   -0.000000   0.000000   -0.000000
   1477.694283   10562200.000000   0.000000   -474627000000.000000   -92206800000.000000   3879649160.426277   -0.000000   0.000000   0.000000
   5191.463397   9412890.000000   0.000000   -479643000000.000000   -250797000000.000000   -7001453180.205055   -0.000000   0.000000   -0.000000
   5090.794361   10743400.000000   0.000000   467145000000.000000   105661800000.000000   9953601958.817921   0.000000   -0.000000   0.000000
   4637.906314   10999700.000000   0.000000   361875000000.000000   -371889000000.000000   -19648211163.605984   -0.000000   -0.000000   -0.000000
   4109.503458   11438300.000000   0.000000   485319000000.000000   -339231000000.000000   48228233492.661819   -0.000000   -0.000000   0.000000
   3020.453991   10500600.000000   0.000000   267009900000.000000   444354000000.000000   8737421283.041931   0.000000   -0.000000   0.000000
   2846.203183   11166800.000000   0.000000   -141271800000.000000   -192853500000.000000   -31343136883.148746   -0.000000   0.000000   -0.000000
