#<  mass                     float64
#<  body                     float64
#<  temp                     float64
#<  x                        float64
#<  y                        float64
#<  z                        float64
#<  vx                       float64
#<  vy                       float64
#<  vz                       float64
   6598.506208   0.000000   0.000000   344781000000.000000   -95468700000.000000   -295797900000.000000   -0.000000   -0.000001   0.000000
   5541.337119   0.000000   0.000000   30198600000.000000   -7787220000.000000   -118778700000.000000   -0.000000   -0.000000   0.000000
   7168.611729   0.000000   0.000000   -49139400000.000000   419739000000.000000   162630000000.000000   0.000001   0.000000   0.000000
   3221.631666   0.000000   0.000000   -405285000000.000000   149163900000.000000   37430700000.000000   0.000000   0.000001   0.000000
   5680.838344   0.000000   0.000000   57591600000.000000   292352100000.000000   -214057800000.000000   0.000001   -0.000000   0.000000
   6258.960546   0.000000   0.000000   -107435100000.000000   53728200000.000000   -79821600000.000000   0.000000   0.000000   0.000000
   4714.252523   0.000000   0.000000   -419121000000.000000   -282040500000.000000   196150200000.000000   -0.000001   0.000001   0.000000
   5327.868293   0.000000   0.000000   -33606900000.000000   2933337000.000000   -254226000000.000000   0.000000   0.000000   0.000000
   5385.098689   0.000000   0.000000   108957600000.000000   231716400000.000000   -209304600000.000000   0.000000   -0.000000   0.000000
   8306.687933   0.000000   0.000000   -274304700000.000000   361296000000.000000   -203956800000.000000   0.000001   0.000001   0.000000
   3279.328540   0.000000   0.000000   -189097500000.000000   164397300000.000000   206581200000.000000   0.000000   0.000000   0.000000
   4279.565169   0.000000   0.000000   -273886200000.000000   -207903000000.000000   -472647000000.000000   -0.000000   0.000001   0.000000
   5298.133291   0.000000   0.000000   -111705900000.000000   -91443600000.000000   133276500000.000000   -0.000000   0.000000   0.000000
   5887.098673   0.000000   0.000000   92106000000.000000   -270700800000.000000   -119554200000.000000   -0.000001   -0.000000   0.000000
   3368.779875   0.000000   0.000000   91875000000.000000   -26404800000.000000   -467940000000.000000   -0.000000   -0.000000   0.000000
   7276.976348   0.000000   0.000000   -41352900000.000000   8009640000.000000   156939300000.000000   0.000000   0.000000   0.000000
   2947.143232   0.000000   0.000000   178768800000.000000   23152230000.000000   520662000000.000000   0.000000   -0.000000   0.000000
   6869.367138   0.000000   0.000000   63867000000.000000   -46977900000.000000   311250000000.000000   -0.000000   -0.000000   0.000000
   2099.420053   0.000000   0.000000   196116600000.000000   443289000000.000000   93282900000.000000   0.000001   -0.000000   0.000000
   3771.403653   0.000000   0.000000   -109431900000.000000   -106014300000.000000   305643000000.000000   -0.000000   0.000000   0.000000
   4600.106459   0.000000   0.000000   -86050800000.000000   55546500000.000000   -395841000000.000000   0.000000   0.000000   0.000000
   3886.361603   0.000000   0.000000   -42682200000.000000   72058800000.000000   -200264400000.000000   0.000000   0.000000   0.000000
   1285.297959   0.000000   0.000000   -44369400000.000000   128748900000.000000   -72411300000.000000   0.000000   0.000000   0.000000
   5155.969862   0.000000   0.000000   46438800000.000000   -11283840000.000000   -300792000000.000000   -0.000000   -0.000000   0.000000
   3719.721756   0.000000   0.000000   148985700000.000000   -184644600000.000000   507354000000.000000   -0.000000   -0.000000   0.000000
   4620.246626   0.000000   0.000000   -252165600000.000000   -191049600000.000000   437979000000.000000   -0.000000   0.000001   0.000000
   5470.913809   0.000000   0.000000   -96615600000.000000   -251730000000.000000   497382000000.000000   -0.000001   0.000000   0.000000
   4568.518760   0.000000   0.000000   -446811000000.000000   -282019200000.000000   250701000000.000000   -0.000001   0.000001   0.000000
   3097.389018   0.000000   0.000000   -6234090000.000000   -334869000.000000   210266400000.000000   -0.000000   0.000000   0.000000
   4831.751648   0.000000   0.000000   40624500000.000000   -171375300000.000000   -171321900000.000000   -0.000000   -0.000000   0.000000
   5323.764135   0.000000   0.000000   -1132779000.000000   -105973500000.000000   454275000000.000000   -0.000000   0.000000   0.000000
   2043.492185   0.000000   0.000000   109336500000.000000   -149839500000.000000   177698400000.000000   -0.000000   -0.000000   0.000000
   5845.687988   0.000000   0.000000   488577000000.000000   167131200000.000000   -263461500000.000000   0.000000   -0.000001   0.000000
   3743.708679   0.000000   0.000000   177612900000.000000   174829800000.000000   -212902200000.000000   0.000000   -0.000000   0.000000
   8521.656802   0.000000   0.000000   -8248530000.000000   -444291000.000000   294473400000.000000   -0.000000   0.000000   0.000000
   4957.346820   0.000000   0.000000   128491200000.000000   -65520000000.000000   200538600000.000000   -0.000000   -0.000000   0.000000
   3968.697495   0.000000   0.000000   63297300000.000000   -192266400000.000000   -53206800000.000000   -0.000000   -0.000000   0.000000
   6453.457688   0.000000   0.000000   -10895610000.000000   -83428500000.000000   -90184500000.000000   -0.000000   0.000000   0.000000
   6500.421712   0.000000   0.000000   26002890000.000000   76327200000.000000   96307200000.000000   0.000000   -0.000000   0.000000
   8144.582334   0.000000   0.000000   288137100000.000000   -251161500000.000000   189911400000.000000   -0.000001   -0.000001   0.000000
   1726.348228   0.000000   0.000000   -120588000000.000000   -161992500000.000000   395790000000.000000   -0.000000   0.000000   0.000000
   6581.247898   0.000000   0.000000   258023100000.000000   -276114000000.000000   -61667400000.000000   -0.000001   -0.000001   0.000000
   5017.508414   0.000000   0.000000   -112384500000.000000   -165644400000.000000   107117100000.000000   -0.000000   0.000000   0.000000
   5558.291919   0.000000   0.000000   119103600000.000000   102183000000.000000   -509559000000.000000   0.000000   -0.000000   0.000000
   5592.595786   0.000000   0.000000   -123604800000.000000   -36338400000.000000   -515418000000.000000   -0.000000   0.000000   0.000000
   8046.254193   0.000000   0.000000   318630000000.000000   -204885300000.000000   -437790000000.000000   -0.000000   -0.000001   0.000000
   3624.344451   0.000000   0.000000   101293200000.000000   195892200000.000000   91188000000.000000   0.000000   -0.000000   0.000000
   1421.413403   0.000000   0.000000   133896300000.000000   -161890800000.000000   365274000000.000000   -0.000000   -0.000000   0.000000
